Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
21.010,-8.23,0.47,off,201.2,0.375,0.00,10.8,2,87.8,19.12,6.52,2466,9.53,10.2,18,15.29,0
21.104,-8.80,0.44,off,201.2,0.375,0.00,14.6,2,87.8,14.98,6.15,2472,6.76,9.0,19,11.76,0
21.202,-9.56,0.38,off,201.2,0.375,0.00,16.0,2,87.8,13.31,5.39,2456,6.10,8.2,19,10.98,0
21.300,-10.05,0.34,off,201.2,0.375,0.00,17.6,2,87.8,12.13,4.87,2460,5.15,7.5,19,9.80,0
21.409,-10.35,0.30,off,201.2,0.375,0.00,18.8,2,87.8,11.47,4.47,2479,4.68,7.5,19,9.80,0
21.504,-10.54,0.29,off,201.2,0.375,0.00,19.1,2,87.8,11.39,4.27,2460,4.68,7.1,19,9.41,0
21.600,-10.64,0.28,off,201.2,0.375,0.00,19.5,2,87.8,11.20,4.11,2446,4.68,7.1,19,9.41,0
21.695,-10.67,0.28,off,201.2,0.375,0.00,20.0,2,87.8,11.02,4.06,2426,4.68,7.1,19,9.41,0
21.792,-10.64,0.28,off,201.2,0.375,0.00,20.0,2,87.8,11.13,4.07,2398,4.67,7.1,19,9.41,0
21.891,-10.63,0.28,off,201.2,0.375,0.00,20.2,2,87.8,11.01,4.06,2392,4.67,7.1,19,9.02,0
21.992,-10.63,0.27,off,201.2,0.375,0.00,20.2,2,87.8,11.15,4.10,2446,4.67,7.1,19,9.41,0
22.084,-10.68,0.27,off,201.2,0.375,0.00,20.9,2,87.8,10.94,4.05,2434,4.68,7.1,20,9.41,0
22.183,-10.68,0.28,off,201.2,0.375,0.00,20.5,2,87.8,11.21,4.06,2400,4.36,7.1,20,9.41,0
22.282,-10.63,0.28,off,201.2,0.375,0.00,20.5,2,87.8,11.22,4.08,2387,3.70,7.5,20,9.02,0
22.383,-10.58,0.28,off,201.2,0.375,0.00,20.5,2,87.8,11.22,4.11,2391,3.15,7.5,20,9.41,0
22.479,-10.49,0.28,off,201.2,0.375,0.00,20.2,2,87.8,11.57,4.18,2362,2.63,7.5,20,9.41,0
22.575,-10.40,0.29,off,201.2,0.375,0.00,22.6,2,87.8,10.70,4.29,2356,2.10,7.5,19,9.41,0
22.680,-10.44,0.28,off,201.2,0.375,0.00,23.8,2,87.8,10.79,4.36,2393,1.63,7.5,19,9.41,0
22.777,-10.52,0.27,off,201.2,0.375,0.00,24.2,2,87.8,10.84,4.22,2340,1.11,7.5,19,9.41,0
22.874,-10.53,0.28,off,201.2,0.375,0.00,24.2,2,87.8,10.75,4.20,2313,0.63,7.1,19,9.02,0
22.973,-10.61,0.27,off,201.2,0.375,0.00,26.1,2,87.8,10.31,4.17,2350,0.16,7.1,19,0.00,0
23.070,-10.66,0.26,off,201.2,0.375,0.00,26.8,2,87.8,10.07,4.12,2347,0.00,7.1,19,0.00,0
23.163,-10.66,0.26,off,201.2,0.375,0.00,26.6,2,87.8,9.98,4.10,2297,0.00,7.1,19,0.00,0
23.267,-10.64,0.26,off,201.2,0.375,0.00,25.9,2,87.8,10.21,4.10,2286,0.00,7.1,19,0.00,0
23.364,-10.61,0.27,off,201.2,0.375,0.00,27.3,2,87.8,10.03,4.11,2271,0.00,7.1,19,0.00,0
23.459,-10.52,0.26,off,201.2,0.375,0.00,30.3,2,87.8,9.89,4.18,2258,0.00,6.7,19,0.00,0
23.555,-10.52,0.26,off,201.2,0.375,0.00,30.1,2,87.8,9.72,4.20,2214,0.00,6.3,19,0.00,0
23.653,-10.45,0.26,off,201.2,0.375,0.00,30.3,2,87.8,9.67,4.29,2214,0.00,6.3,19,0.00,0
23.754,-10.38,0.26,off,201.2,0.375,0.00,31.3,2,87.8,9.41,4.30,2149,0.00,6.3,19,0.00,0
23.855,-10.35,0.26,off,201.2,0.375,0.00,31.8,2,87.8,9.28,4.36,2119,0.00,6.3,19,0.00,0
23.951,-10.37,0.26,off,201.2,0.375,0.00,32.2,2,87.8,8.84,4.37,2079,0.00,6.3,18,0.00,0
24.051,-10.36,0.26,off,201.2,0.375,0.00,32.0,2,87.8,8.89,4.36,2048,0.00,5.9,18,0.00,0
24.144,-10.37,0.26,off,201.2,0.375,0.00,34.6,2,87.8,8.19,4.37,2011,0.00,5.5,18,0.00,0
24.251,-10.41,0.25,off,201.2,0.375,0.00,35.3,2,87.8,8.07,4.35,1968,0.00,5.5,18,0.00,0
24.345,-10.41,0.25,off,201.2,0.375,0.00,35.3,3,87.8,8.04,4.33,1953,0.00,5.5,18,0.00,0
24.442,-10.43,0.25,off,201.2,0.375,0.00,32.7,2,87.8,8.07,4.30,1906,0.00,5.1,17,0.00,0
24.535,-10.44,0.25,off,201.2,0.375,0.00,33.6,2,87.8,7.84,4.30,1887,0.00,5.1,17,0.00,0
24.641,-10.48,0.25,off,201.2,0.375,0.00,34.8,2,87.8,7.60,4.29,1844,0.00,5.1,17,0.00,0
24.735,-10.49,0.25,off,201.2,0.375,0.00,35.0,3,87.8,7.52,4.25,1810,0.00,4.7,17,0.00,0
24.838,-10.58,0.25,off,201.2,0.375,0.00,37.2,3,87.8,7.11,4.19,1780,0.00,4.7,17,0.00,0
24.938,-10.65,0.24,off,201.2,0.375,0.00,35.3,2,87.8,6.93,4.11,1731,0.00,4.7,16,0.00,0
25.031,-10.70,0.24,off,201.2,0.375,0.00,36.7,3,87.8,6.68,4.07,1700,0.00,4.3,16,0.00,0
25.128,-10.77,0.24,off,201.2,0.375,0.00,37.6,3,87.8,6.50,3.99,1655,0.00,4.3,16,0.00,0
25.221,-10.84,0.23,off,201.2,0.375,0.00,39.5,3,87.8,6.21,3.94,1635,0.00,3.9,16,0.00,0
25.328,-10.88,0.23,off,201.2,0.375,0.00,40.2,3,87.8,6.08,3.87,1584,0.00,3.9,16,0.00,0
25.420,-10.89,0.23,on,201.2,0.375,0.00,37.6,3,87.8,5.99,3.83,1559,0.00,3.9,14,0.00,0
25.521,-10.89,0.23,on,201.2,0.375,0.00,39.5,3,87.8,5.70,3.83,1508,0.00,3.5,14,0.00,0
25.619,-10.88,0.23,on,201.2,0.375,0.00,41.4,3,87.8,5.44,3.85,1461,0.00,3.5,14,0.00,0
25.713,-10.82,0.23,on,201.2,0.375,0.00,41.6,3,87.8,5.41,3.90,1304,0.00,3.1,14,0.00,0
25.814,-10.77,0.24,on,201.2,0.375,0.00,45.9,4,87.8,4.91,3.96,1167,0.00,2.7,14,0.00,0
25.910,-10.72,0.24,on,201.2,0.375,0.00,44.9,4,87.8,4.58,3.96,1062,0.00,2.7,13,0.00,0
26.006,-10.54,0.25,on,201.2,0.375,0.00,45.6,4,89.6,4.50,4.14,924,0.00,2.7,13,0.00,0
26.105,-10.39,0.27,on,201.2,0.375,0.00,46.6,5,89.6,4.42,4.25,775,0.00,2.4,13,0.00,0
26.206,-10.01,0.28,on,201.2,0.375,0.00,48.5,5,89.6,4.25,4.57,706,0.00,2.4,13,0.00,0
26.300,-9.75,0.30,on,201.2,0.375,0.00,43.7,4,89.6,4.25,4.87,720,0.00,2.4,12,0.00,0
26.400,-9.63,0.30,on,201.2,0.375,0.00,45.9,4,89.6,4.06,5.10,797,0.00,2.4,12,0.00,0
26.501,-9.65,0.30,on,201.2,0.375,0.00,43.5,4,89.6,4.28,5.10,851,0.00,2.4,12,0.00,0
26.595,-9.75,0.29,on,201.2,0.375,0.00,44.0,4,89.6,4.23,5.03,866,0.00,2.4,12,0.00,0
26.697,-9.83,0.29,on,201.2,0.375,0.00,44.9,4,89.6,4.15,4.92,895,0.00,2.4,12,0.00,0
26.790,-9.92,0.28,on,201.2,0.375,0.00,41.2,3,89.6,4.04,4.85,906,0.00,2.4,11,0.00,0
26.894,-9.98,0.28,on,201.2,0.375,0.00,39.3,3,89.6,4.25,4.78,903,0.00,2.7,11,0.00,0
26.997,-10.04,0.28,on,201.2,0.375,0.00,35.0,3,89.6,4.39,4.71,913,0.00,2.7,11,0.00,0
27.091,-10.09,0.28,on,201.2,0.375,0.00,30.8,3,89.6,4.47,4.64,905,0.00,2.7,11,0.00,0
27.182,-10.09,0.28,on,201.2,0.375,0.00,31.0,3,89.6,4.31,4.64,918,0.00,2.4,11,0.00,0
27.281,-10.19,0.27,on,201.2,0.375,0.00,30.1,3,89.6,4.09,4.58,910,0.00,1.6,10,0.00,0
27.385,-10.41,0.26,on,201.2,0.375,0.00,32.2,3,89.6,3.73,4.39,921,0.00,1.6,10,0.00,0
27.476,-10.56,0.25,on,201.2,0.375,0.00,33.4,3,89.6,3.56,4.23,910,0.00,1.6,10,0.00,0
27.574,-10.66,0.24,on,201.2,0.375,0.00,34.1,3,89.6,3.41,4.10,906,0.00,2.0,10,0.00,0
27.703,-10.65,0.24,on,201.2,0.375,0.00,30.3,3,89.6,3.75,4.06,890,0.00,2.7,10,0.00,0
27.786,-10.41,0.25,on,201.2,0.375,0.00,21.4,2,89.6,4.28,4.27,890,0.00,2.7,8,0.00,0
27.873,-10.30,0.26,on,201.2,0.375,0.00,20.0,3,89.6,4.47,4.37,876,0.00,2.7,8,0.00,0
27.974,-10.18,0.27,on,201.2,0.375,0.00,20.7,2,89.6,4.33,4.52,890,0.00,2.7,8,0.00,0
28.067,-10.15,0.27,on,201.2,0.375,0.00,21.6,2,89.6,4.17,4.59,890,0.00,2.4,8,0.00,0
28.169,-10.15,0.27,on,201.2,0.375,0.00,20.9,2,89.6,4.31,4.59,907,0.00,2.4,8,0.00,0
28.260,-10.13,0.28,on,201.2,0.375,0.00,16.5,2,89.6,4.23,4.59,903,0.00,2.4,6,0.00,0
28.360,-10.10,0.27,on,201.2,0.375,0.00,16.5,2,89.6,4.23,4.64,926,0.00,2.4,6,0.00,0
28.464,-10.16,0.27,on,201.2,0.375,0.00,16.9,2,89.6,4.12,4.61,934,0.00,2.7,6,0.00,0
28.560,-10.20,0.27,on,201.2,0.375,0.00,16.9,2,89.6,4.17,4.56,945,0.00,2.7,6,0.00,0
28.654,-10.25,0.26,on,201.2,0.375,0.00,16.5,1,89.6,4.28,4.52,944,0.14,2.7,6,1.57,0
28.755,-10.29,0.27,on,201.2,0.375,0.00,11.1,1,89.6,4.44,4.48,960,0.61,2.7,4,1.57,0
28.859,-10.30,0.27,on,201.2,0.375,0.00,10.6,1,89.6,4.61,4.45,975,1.19,3.1,4,1.96,0
28.950,-10.18,0.28,on,201.2,0.375,0.00,9.4,1,89.6,5.19,4.52,984,1.91,3.9,4,2.35,0
29.045,-9.94,0.30,on,201.2,0.375,0.00,8.2,1,89.6,5.91,4.71,975,2.14,3.9,4,2.35,0
29.143,-9.72,0.32,on,201.2,0.375,0.00,6.8,1,89.6,6.14,4.96,960,2.11,3.9,4,2.35,0
29.242,-9.54,0.34,on,201.2,0.375,0.00,6.8,1,89.6,6.09,5.18,951,2.10,3.9,4,2.35,0
29.347,-9.38,0.35,on,201.2,0.375,0.00,6.6,1,89.6,6.10,5.32,934,2.44,4.3,4,2.35,0
29.441,-9.20,0.36,on,201.2,0.375,0.00,6.4,1,89.6,6.41,5.48,928,2.57,4.3,4,2.75,0
29.538,-8.92,0.38,on,201.2,0.375,0.00,6.1,1,89.6,6.57,5.73,884,2.49,4.3,4,2.75,0
29.635,-8.66,0.40,on,201.2,0.375,0.00,6.1,1,89.6,6.32,6.00,824,2.33,3.9,4,2.35,0
29.732,-8.41,0.42,on,201.2,0.375,0.00,6.1,1,89.6,6.24,6.34,712,2.10,3.9,4,1.96,0
29.833,-8.06,0.44,on,201.2,0.375,0.00,6.6,1,89.6,5.91,6.61,782,2.36,3.9,4,1.96,0
29.934,-8.06,0.43,on,201.2,0.375,0.00,6.1,1,89.6,6.29,6.71,886,3.06,5.1,4,2.75,0
30.029,-7.84,0.44,on,201.2,0.375,0.00,5.4,1,89.6,7.32,6.81,846,3.30,5.1,4,2.75,0
30.129,-7.61,0.47,on,201.2,0.375,0.00,5.2,1,89.6,7.48,7.00,837,3.04,5.1,4,2.75,0
30.229,-7.35,0.48,on,201.2,0.375,0.00,4.2,1,89.6,9.38,7.35,979,7.00,10.2,4,4.71,0
30.326,-5.04,0.55,off,201.2,0.375,0.00,2.8,1,89.6,15.00,8.45,998,10.28,12.5,4,7.84,0
30.418,-3.73,0.72,off,201.2,0.375,0.00,2.6,1,89.6,16.49,10.78,1022,10.29,12.5,4,7.84,0
30.518,-3.18,0.78,off,201.2,0.375,0.00,2.6,1,89.6,15.51,11.40,1135,10.18,12.5,4,9.02,0
30.614,-3.17,0.78,off,201.2,0.375,0.00,3.1,1,89.6,15.46,11.62,1223,10.02,12.2,4,9.41,0
30.712,-3.44,0.77,off,201.2,0.375,0.00,3.1,1,89.6,15.55,11.35,1262,10.00,12.2,4,9.80,0
30.817,-3.79,0.75,off,201.2,0.375,0.00,3.1,1,89.6,15.97,11.12,1387,9.96,12.2,4,9.80,0
30.918,-4.19,0.72,off,201.2,0.375,0.00,2.8,1,89.6,16.69,10.66,1476,9.86,12.2,4,9.80,0
31.008,-4.57,0.70,off,201.2,0.375,0.00,2.8,1,89.6,17.11,10.25,1508,9.85,12.2,4,9.80,0
31.109,-4.97,0.68,off,201.2,0.375,0.00,3.1,1,89.6,17.66,9.89,1658,9.81,13.3,5,9.80,0
31.201,-5.06,0.68,off,201.2,0.375,0.00,2.4,1,89.6,21.87,9.56,1694,12.49,15.3,5,10.59,0
31.300,-4.36,0.74,off,201.2,0.375,0.00,2.4,1,89.6,23.28,10.21,1749,13.24,15.7,5,9.02,0
31.403,-4.34,0.76,off,201.2,0.375,0.00,2.4,1,89.6,23.66,10.46,1906,13.23,15.7,5,9.02,0
31.500,-4.30,0.75,off,201.2,0.375,0.00,3.1,1,89.6,24.80,10.41,1947,13.95,16.5,7,8.63,0
31.604,-4.18,0.76,off,201.2,0.375,0.00,3.1,1,89.6,25.46,10.54,2007,14.07,16.5,7,8.24,0
31.698,-4.28,0.75,off,201.2,0.375,0.00,3.1,1,89.6,25.55,10.52,2132,14.13,16.5,7,7.84,0
31.791,-4.42,0.74,off,201.2,0.375,0.00,2.8,1,89.6,26.99,10.38,2218,14.72,17.3,7,8.24,0
31.889,-4.41,0.74,off,201.2,0.375,0.00,2.6,1,89.6,28.47,10.36,2281,15.07,17.6,7,8.63,0
31.993,-4.53,0.74,off,201.2,0.375,0.00,3.3,1,89.6,28.90,10.29,2375,15.14,17.6,9,9.41,0
32.083,-4.68,0.73,off,201.2,0.375,0.00,3.3,1,89.6,29.78,10.15,2467,15.28,18.0,9,10.98,0
32.182,-4.83,0.73,off,201.2,0.375,0.00,3.1,1,89.6,31.36,10.06,2550,15.51,18.0,9,14.51,0
32.279,-4.88,0.73,off,201.2,0.375,0.00,3.1,1,89.6,31.13,9.92,2602,15.61,18.0,9,16.86,0
32.378,-4.94,0.72,off,201.2,0.375,0.00,3.1,1,89.6,31.82,9.86,2709,15.69,18.0,9,17.65,0
32.479,-4.99,0.71,off,201.2,0.375,0.00,4.0,1,89.6,32.85,9.74,2776,15.81,18.4,12,17.65,0
32.577,-5.01,0.71,off,201.2,0.375,0.00,4.0,1,89.6,33.68,9.69,2841,15.91,18.4,12,18.04,0
32.672,-5.05,0.70,off,201.2,0.375,0.00,4.0,1,89.6,33.79,9.75,2900,15.82,18.4,12,18.43,0
32.780,-5.15,0.69,off,201.2,0.375,0.00,4.0,1,89.6,33.42,9.63,2990,15.78,18.0,12,18.82,0
32.875,-5.29,0.67,off,201.2,0.375,0.00,3.8,1,89.6,33.91,9.51,3049,15.64,18.0,12,19.22,0
32.973,-5.30,0.66,off,201.2,0.375,0.00,4.5,1,89.6,34.05,9.44,3110,15.66,18.0,14,19.61,0
33.068,-5.45,0.65,off,201.2,0.375,0.00,4.7,1,89.6,33.69,9.38,3224,15.52,18.0,14,20.00,0
33.172,-5.66,0.63,off,201.2,0.375,0.00,4.7,1,89.6,33.70,9.11,3272,15.41,18.0,14,20.00,0
33.260,-5.82,0.62,off,201.2,0.375,0.00,4.7,1,89.6,33.71,8.97,3300,15.23,17.6,14,20.00,0
33.367,-6.10,0.61,off,201.2,0.375,0.00,4.7,1,89.6,33.57,8.78,3402,15.21,17.3,14,20.00,0
33.460,-6.34,0.59,off,201.2,0.375,0.00,5.4,1,89.6,32.96,8.50,3431,14.92,17.3,16,20.00,0
33.554,-7.21,0.58,off,201.2,0.375,0.00,7.1,1,89.6,25.17,8.30,3468,10.67,10.2,16,18.04,0
33.652,-9.31,0.39,on,201.2,0.375,0.00,10.6,1,89.6,16.09,5.96,3422,0.00,9.4,16,0.00,0
33.750,-10.06,0.30,on,201.2,0.375,0.00,12.2,1,89.6,14.75,4.93,3409,0.00,9.0,16,0.00,0
33.859,-10.33,0.26,on,201.2,0.375,0.00,14.8,1,89.6,14.29,4.47,3395,0.00,9.0,16,0.00,0
33.946,-10.34,0.26,on,201.2,0.375,0.00,16.2,1,89.6,14.18,4.34,3304,0.00,9.0,16,0.00,0
34.048,-10.24,0.25,on,201.2,0.375,0.00,17.9,1,89.6,13.89,4.48,3220,0.00,9.0,16,0.00,0
34.147,-10.20,0.26,on,201.2,0.375,0.00,19.3,1,89.6,13.26,4.53,3127,0.00,8.6,16,0.00,0
34.244,-10.20,0.26,on,201.2,0.375,0.00,19.8,1,89.6,12.84,4.54,3011,0.00,8.2,16,0.00,0
34.348,-10.27,0.26,on,201.2,0.375,0.00,21.6,1,87.8,12.62,4.47,2832,0.00,8.2,17,0.00,0
34.442,-10.29,0.27,on,201.2,0.375,0.00,22.6,2,87.8,12.09,4.46,2524,0.00,7.8,17,0.00,0
34.537,-10.02,0.29,on,201.2,0.375,0.00,22.6,2,87.8,12.15,4.62,2181,0.00,7.8,17,0.00,0
34.632,-9.60,0.32,on,201.2,0.375,0.00,22.8,2,87.8,11.99,5.03,2028,0.00,7.8,17,0.00,0
34.738,-9.52,0.33,on,201.2,0.375,0.00,25.4,2,87.8,10.79,5.29,2131,0.48,7.1,17,8.63,0
34.839,-9.64,0.31,on,201.2,0.375,0.00,22.6,2,87.8,12.09,5.03,2254,7.10,8.6,17,10.98,0
34.929,-9.51,0.33,off,201.2,0.375,0.00,20.5,2,87.8,13.43,5.12,2204,7.09,11.4,17,13.73,0
35.025,-8.42,0.41,off,201.2,0.375,0.00,14.1,2,87.8,19.35,5.86,2088,10.78,13.3,17,16.08,0
35.124,-6.80,0.53,off,201.2,0.375,0.00,11.8,2,87.8,23.40,7.52,2178,13.06,16.5,17,16.08,0
35.220,-5.31,0.64,off,201.2,0.375,0.00,10.1,2,87.8,27.18,8.96,2181,14.67,17.3,17,16.08,0
35.325,-4.62,0.71,off,201.2,0.375,0.00,8.7,2,87.8,27.28,10.01,2212,14.81,17.3,17,15.69,0
35.423,-4.42,0.73,off,201.2,0.375,0.00,7.5,2,87.8,27.60,10.26,2213,15.00,17.3,17,16.08,0
35.518,-4.37,0.74,off,201.2,0.375,0.00,7.3,2,87.8,28.26,10.37,2272,15.44,18.0,17,16.08,0
35.614,-4.14,0.76,off,201.2,0.375,0.00,6.8,2,87.8,30.06,10.55,2312,15.82,18.4,17,16.08,0
35.712,-3.78,0.78,off,201.2,0.375,0.00,6.1,2,87.8,32.73,10.71,2320,17.74,21.2,17,16.08,0
35.810,-2.84,0.84,off,201.2,0.375,0.00,5.4,2,87.8,36.09,11.54,2384,19.74,23.1,17,16.08,0
35.907,-2.21,0.90,off,201.2,0.375,0.00,4.9,2,87.8,38.39,12.37,2431,21.00,23.9,17,16.08,0
36.005,-1.97,0.94,off,201.2,0.375,0.00,4.9,2,87.8,39.10,12.65,2464,21.00,23.9,17,16.08,0
36.110,-1.91,0.95,off,201.2,0.375,0.00,4.7,2,87.8,40.11,12.76,2512,21.01,23.9,17,16.47,0
36.203,-1.91,0.95,off,201.2,0.375,0.00,4.5,2,87.8,41.64,12.79,2573,21.01,23.9,17,16.86,0
36.301,-1.86,0.96,off,201.2,0.375,0.00,4.7,2,87.8,42.31,12.85,2639,21.02,23.9,18,17.25,0
36.397,-1.82,0.97,off,201.2,0.375,0.00,4.5,2,87.8,43.28,12.93,2678,21.02,23.9,18,17.25,0
36.495,-1.78,0.97,off,201.2,0.375,0.00,4.5,2,87.8,44.11,12.97,2734,21.03,23.9,18,17.65,0
36.594,-1.74,0.97,off,201.2,0.375,0.00,4.5,1,87.8,45.51,12.96,2794,21.04,23.9,18,18.04,0
36.692,-1.73,0.98,off,201.2,0.375,0.00,4.7,2,87.8,46.12,12.97,2870,21.04,23.5,20,18.04,0
36.798,-1.64,0.97,off,201.2,0.375,0.00,4.7,2,87.8,47.33,13.04,2889,21.03,23.9,20,18.43,0
36.889,-1.57,0.98,off,201.2,0.375,0.00,4.7,2,87.8,48.10,13.14,2958,21.02,23.9,20,18.82,0
36.985,-1.59,0.97,off,201.2,0.375,0.00,4.5,2,87.8,49.47,13.15,3010,21.01,23.9,20,19.22,0
37.083,-1.51,0.98,off,201.2,0.375,0.00,4.7,2,87.8,49.31,13.21,3047,21.00,23.9,20,19.22,0
37.181,-1.53,0.97,off,201.2,0.375,0.00,4.9,2,87.8,49.76,13.24,3116,20.99,23.9,21,19.61,0
37.287,-1.56,0.96,off,201.2,0.375,0.00,4.9,2,87.8,50.53,13.16,3162,20.98,23.5,21,19.61,0
37.377,-1.65,0.95,off,201.2,0.375,0.00,4.9,2,87.8,51.00,13.10,3225,20.98,23.5,21,20.00,0
37.477,-1.74,0.95,off,201.2,0.375,0.00,4.7,1,87.8,51.61,12.99,3312,20.90,23.5,21,20.00,0
37.573,-1.72,0.94,off,201.2,0.375,0.00,4.7,1,87.8,52.23,12.96,3314,21.18,23.5,21,20.00,0
37.679,-1.78,0.95,off,201.2,0.375,0.00,5.2,2,87.8,52.85,12.96,3368,20.79,23.5,24,20.00,0
37.771,-1.87,0.94,off,201.2,0.375,0.00,4.9,2,87.8,54.49,12.93,3439,20.68,23.5,24,20.00,0
37.874,-2.04,0.94,off,201.2,0.375,0.00,4.9,2,87.8,54.00,12.71,3484,20.58,23.1,24,20.00,0
37.971,-2.10,0.93,off,201.2,0.375,0.00,4.7,2,87.8,54.16,12.64,3529,20.55,23.1,24,20.00,0
38.067,-2.25,0.93,off,201.2,0.375,0.00,4.7,2,87.8,54.66,12.58,3586,20.43,19.6,24,20.00,0
38.165,-6.67,0.74,off,201.2,0.375,0.00,11.3,2,87.8,24.02,10.01,3519,4.18,9.8,25,17.65,0
38.259,-8.96,0.41,off,201.2,0.375,0.00,16.2,2,87.8,15.68,6.38,3519,3.48,9.0,25,14.51,0
38.362,-9.91,0.29,off,201.2,0.375,0.00,18.6,2,87.8,14.59,5.04,3580,2.81,9.0,25,14.51,0
38.456,-10.32,0.25,off,201.2,0.375,0.00,19.8,2,87.8,14.63,4.50,3619,2.06,9.4,25,15.29,0
38.554,-10.39,0.25,off,201.2,0.375,0.00,21.6,2,87.8,15.04,4.35,3584,1.36,9.8,25,15.29,0
38.653,-10.39,0.25,off,201.2,0.375,0.00,25.6,2,87.8,15.35,4.33,3525,0.65,9.8,27,15.29,0
38.758,-10.41,0.26,off,201.2,0.375,0.00,26.1,2,86.0,15.35,4.33,3492,0.00,9.8,27,0.00,0
38.852,-10.41,0.26,off,201.2,0.375,0.00,26.6,2,86.0,15.09,4.33,3503,0.00,9.4,27,0.00,0
38.947,-10.51,0.26,off,201.2,0.375,0.00,26.8,2,86.0,14.69,4.24,3508,0.00,9.4,27,0.00,0
39.044,-10.55,0.25,off,201.2,0.375,0.00,29.4,2,86.0,14.29,4.20,3457,0.00,9.4,28,0.00,0
39.143,-10.49,0.25,off,201.2,0.375,0.00,29.4,2,86.0,14.69,4.20,3442,0.00,9.4,28,0.00,0
39.240,-10.44,0.25,off,201.2,0.375,0.00,30.1,2,86.0,14.58,4.29,3427,0.00,9.0,28,0.00,0
39.338,-10.35,0.25,off,201.2,0.375,0.00,30.8,2,86.0,14.35,4.28,3394,0.00,9.0,28,0.00,0
39.444,-10.22,0.25,off,201.2,0.375,0.00,31.0,2,86.0,14.23,4.52,3354,0.00,9.0,28,0.00,0
39.539,-10.19,0.25,off,201.2,0.375,0.00,31.8,2,86.0,13.89,4.53,3326,0.00,9.0,28,0.00,0
39.633,-10.16,0.25,off,201.2,0.375,0.00,31.8,2,86.0,13.83,4.56,3276,0.00,9.0,28,0.00,0
39.730,-10.18,0.25,off,201.2,0.375,0.00,32.5,2,86.0,13.54,4.61,3293,0.00,9.0,28,0.00,0
39.833,-10.16,0.25,off,201.2,0.375,0.00,32.2,2,86.0,13.71,4.56,3233,0.00,8.6,28,0.00,0
39.933,-10.14,0.25,off,201.2,0.375,0.00,32.5,2,86.0,13.60,4.57,3196,0.00,8.6,28,0.00,0
40.027,-10.09,0.25,off,201.2,0.375,0.00,32.5,2,86.0,13.31,4.63,3175,0.00,8.6,27,0.00,0
40.128,-10.09,0.25,off,201.2,0.375,0.00,32.7,2,86.0,13.21,4.63,3152,0.00,8.6,27,0.00,0
40.226,-10.08,0.25,off,201.2,0.375,0.00,32.7,2,86.0,13.15,4.64,3116,0.00,8.6,27,0.00,0
40.327,-10.07,0.25,off,201.2,0.375,0.00,33.4,2,86.0,12.89,4.68,3098,0.00,8.2,27,0.00,0
40.418,-10.05,0.25,off,201.2,0.375,0.00,33.6,2,86.0,12.83,4.64,3073,0.00,8.2,27,0.00,0
40.522,-10.08,0.25,off,201.2,0.375,0.00,32.0,2,86.0,12.89,4.65,3039,0.00,8.2,26,0.00,0
40.617,-10.08,0.25,off,201.2,0.375,0.00,33.2,2,86.0,12.36,4.65,3017,0.00,8.2,26,0.00,0
40.714,-10.10,0.25,off,201.2,0.375,0.00,32.2,2,86.0,12.73,4.64,2982,0.00,8.2,26,0.00,0
40.818,-10.11,0.25,off,201.2,0.375,0.00,33.2,2,86.0,12.41,4.63,2935,0.00,8.2,26,0.00,0
40.906,-10.18,0.25,off,201.2,0.375,0.00,33.6,2,86.0,12.25,4.59,2910,0.00,8.2,26,0.00,0
41.004,-10.14,0.25,off,201.2,0.375,0.00,31.8,2,86.0,11.99,4.58,2898,0.00,8.2,24,0.00,0
41.106,-10.15,0.25,off,201.2,0.375,0.00,31.3,2,86.0,12.20,4.57,2872,0.00,8.2,24,0.00,0
41.208,-10.16,0.25,off,201.2,0.375,0.00,31.5,2,86.0,12.09,4.56,2824,0.00,8.2,24,0.00,0
41.302,-10.15,0.25,off,201.2,0.375,0.00,32.2,2,86.0,11.88,4.58,2810,0.00,8.2,24,0.00,0
41.397,-10.19,0.26,off,201.2,0.375,0.00,31.5,2,86.0,12.09,4.53,2770,0.00,8.2,24,0.00,0
41.500,-10.20,0.26,off,201.2,0.375,0.00,30.8,2,86.0,12.04,4.53,2759,0.00,7.8,24,0.00,0
41.595,-10.20,0.26,off,201.2,0.375,0.00,30.8,2,86.0,12.04,4.56,2709,0.00,7.8,24,0.00,0
41.695,-10.21,0.26,off,201.2,0.375,0.00,31.8,2,86.0,11.72,4.54,2695,0.00,7.8,24,0.00,0
41.799,-10.21,0.27,off,201.2,0.375,0.00,31.3,2,86.0,11.88,4.52,2650,0.00,7.8,24,0.00,0
41.898,-10.24,0.27,off,201.2,0.375,0.00,30.1,2,86.0,11.72,4.50,2632,0.00,7.5,22,0.00,0
41.989,-10.30,0.26,off,201.2,0.375,0.00,31.0,2,86.0,11.37,4.46,2601,0.00,7.5,22,0.00,0
